Group,IsPFAS(haveCF2),Compound name,Code,Solvent_used_for_NMR,SMILES,Internal Standard,FluorineInConjSystem,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
Per- and polyfluorinated sulfur-containing compounds,True,"1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonamide",SO3H_11,CDCl3,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-113.95,-113.95,,-121.5,-121.5,,-126.19,-126.19,,-80.98,-80.98,-80.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,perfluorohexane sulfonamide,SO3H_12,CDCl3,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-111.92,-111.92,,-119.86,-119.86,,-121.7,-121.7,,-122.67,-122.67,,-126.08,-126.08,,-80.74,-80.74,-80.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,perfluorooctane sulfonamide,SO3H_13,CDCl3,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-111.87,-111.87,,-119.76,-119.76,,-121.43,-121.43,,-121.63,-121.63,,-121.81,-121.81,,-122.62,-122.62,,-126.04,-126.04,,-80.69,-80.69,-80.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,"N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonamide",SO3H_14,CDCl3,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,,,-113.17,-113.17,,-120.55,-120.55,,-121.72,-121.72,,-121.88,-121.88,,-122.02,-122.02,,-122.82,-122.82,,-126.24,-126.24,,-80.95,-80.95,-80.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,"N-ethyl-1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-N-(2-hydroxyethyl)octane-1-sulfonamide",SO3H_15,CDCl3,CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,,,,,,-112.33,-112.33,,-120.39,-120.39,,-121.64,-121.64,,-121.82,-121.82,,-121.99,-121.99,,-122.8,-122.8,,-126.22,-126.22,,-80.93,-80.93,-80.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated sulfur-containing compounds,True,"1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluoro-N-(2-hydroxyethyl)-N-methyloctane-1-sulfonamide",SO3H_16,CDCl3,CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,,,,,-111.8,-111.8,,-120.55,-120.55,,-121.66,-121.66,,-121.82,-121.82,,-121.99,-121.99,,-122.79,-122.79,,-126.22,-126.22,,-80.91,-80.91,-80.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated iodides,True,perfluorobutyl iodide,I_1,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0.0,-81.33,,-81.33,-81.33,,-125.41,-125.41,,-114.28,-114.28,,-60.35,-60.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated iodides,True,perfluorohexyl iodide,I_2,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0.0,-81.08,,-81.08,-81.08,,-126.3,-126.3,,-122.88,-122.88,,-121.26,-121.26,,-113.33,-113.33,,-59.96,-59.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated iodides,True,perfluoroheptyl iodide,I_3,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0.0,-81.05,,-81.05,-81.05,,-126.31,-126.31,,-122.85,-122.85,,-122.06,-122.06,,-121.07,-121.07,,-113.29,-113.29,,-60.01,-60.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated iodides,True,perfluoroisoheptyl iodide,I_4,CDCl3,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0.0,-72.09,,-72.09,-72.09,,-186.25,,-72.09,-72.09,-72.09,,-119.98,-119.98,,-115.03,-115.03,,-112.81,-112.81,,-59.66,-59.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated iodides,True,perfluorooctyl iodide,I_5,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0.0,-80.95,,-80.95,-80.95,,-126.25,-126.25,,-122.82,-122.82,,-122.0,-122.0,,-121.85,-121.85,,-121.0,-121.0,,-113.24,-113.24,,-59.87,-59.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated iodides,True,perfluoroisononyl iodide,I_6,CDCl3,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0.0,-72.2,,-72.2,-72.2,,-186.31,,-72.2,-72.2,-72.2,,-121.51,-121.51,,-121.04,-121.04,,-120.83,-120.83,,-120.83,-120.83,,-113.25,-113.25,,-59.69,-59.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated iodides,True,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12-pentacosafluoro-12-iodododecane",I_7,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,,0.0,-80.91,,-80.91,-80.91,,-126.22,-126.22,,-122.79,-122.79,,-121.98,-121.98,,-121.77,-121.77,,-121.77,-121.77,,-121.77,-121.77,,-121.77,-121.77,,-121.77,-121.77,,-120.97,-120.97,,-113.26,-113.26,,-60.03,-60.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated iodides,True,"1,1,1,2,2,3,3,4,4-nonafluoro-6-iodohexane",I_8,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,,0.0,-81.21,,-81.21,-81.21,,-126.12,-126.12,,-124.44,-124.44,,-115.23,-115.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated iodides,True,"1,1,1,2,2,3,3,4,4,5,5,6,6-tridecafluoro-8-iodooctane",I_9,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,,0.0,-80.99,,-80.99,-80.99,,-126.27,-126.27,,-123.53,-123.53,,-122.96,-122.96,,-122.0,-122.0,,-115.04,-115.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated iodides,True,8:2 fluorotelomer iodide,I_10,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,,0.0,-80.91,,-80.91,-80.91,,-126.22,-126.22,,-123.49,-123.49,,-122.81,-122.81,,-122.0,-122.0,,-122.0,-122.0,,-121.78,-121.78,,-115.02,-115.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated iodides,True,10:2 fluorotelomer iodide,I_11,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,,0.0,-80.91,,-80.91,-80.91,,-126.22,-126.22,,-123.49,-123.49,,-122.79,-122.79,,-121.89,-121.89,,-121.89,-121.89,,-121.89,-121.89,,-121.89,-121.89,,-121.89,-121.89,,-115.02,-115.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated chlorine-containing compounds,True,"2,2,3,3,4,4,4-heptafluorobutanoyl chloride",Cl_1,CDCl3,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-119.47,-119.47,,-127.24,-127.24,,-81.04,-81.04,-81.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated chlorine-containing compounds,True,perfluorooctanoyl chloride,Cl_2,CDCl3,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-118.52,-118.52,,-121.75,-121.75,,-122.03,-122.03,,-122.76,-122.76,,-122.76,-122.76,,-126.26,-126.26,,-81.12,-81.12,-81.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated chlorine-containing compounds,True,perfluorononanoyl chloride,Cl_3,CDCl3,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-118.51,-118.51,,-121.81,-121.81,,-121.81,-121.81,,-121.81,-121.81,,-122.75,-122.75,,-122.75,-122.75,,-126.24,-126.24,,-81.04,-81.04,-81.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated chlorine-containing compounds,True,"3,3-dichloro-1,1,1,2,2-pentafluoropropane",Cl_4,CDCl3,FC(F)(F)C(F)(F)C(Cl)Cl,,0.0,-79.65,,-79.65,-79.65,,-120.25,-120.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated chlorine-containing compounds,True,"1,3-dichloro-1,1,3,3-tetrafluoropropan-2-one",Cl_5,CDCl3,O=C(C(F)(F)Cl)C(F)(F)Cl,,0.0,,,,-66.35,-66.35,,,-66.35,-66.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Per- and polyfluorinated chlorine-containing compounds,False,ethyl chlorofluoroacetate,Cl_6,CDCl3,CCOC(=O)C(F)Cl,,0.0,,,,,,,-145.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-functionalized ultra-short chains,True,hexafluoroacetone,Short_1,CDCl3,O=C(C(F)(F)F)C(F)(F)F,,0.0,,,,-83.11,-83.11,-83.11,,-83.11,-83.11,-83.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-functionalized ultra-short chains,True,methyl trifluoroacetate,Short_2,CDCl3,COC(=O)C(F)(F)F,,0.0,,,,,,-75.13,-75.13,-75.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-functionalized ultra-short chains,True,potassium trifluoroacetate,Short_3,CDCl3,O=C(O)C(F)(F)F,,0.0,,,,,-73.86,-73.86,-73.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-functionalized ultra-short chains,True,trifluoroacetic acid,Short_4,CDCl3,O=C(O)C(F)(F)F,,0.0,,,,,-75.0,-75.0,-75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,"2-chloro-2-(difluoromethoxy)-1,1,1-trifluoroethane",ethers_1,CDCl3,FC(F)OC(Cl)C(F)(F)F,,0.0,-87.11,,-87.11,,,,,-80.26,-80.26,-80.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,"1,1,2,2-tetrafluoroethyl ether",ethers_2,CDCl3,CCOC(F)(F)C(F)F,,0.0,,,,,-91.64,-91.64,,-136.95,-136.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,"1H,1H,5H-octafluoropentyl-1,1,2,2-tetrafluoroethyl ether",ethers_3,CDCl3,FC(F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,0.0,-137.02,,-137.02,,-92.5,-92.5,,,,-120.34,-120.34,,-129.89,-129.89,,-129.89,-129.89,,-137.38,-137.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,"3-(difluoromethoxy)-1,1,2,2-tetrafluoropropane",ethers_4,CDCl3,FC(F)OCC(F)(F)C(F)F,,0.0,-86.4,,-86.4,,,,-125.18,-125.18,,-138.96,-138.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,"1-(difluoromethoxy)-1,1,2,2-tetrafluoroethane",ethers_5,CDCl3,FC(F)OC(F)(F)C(F)F,,0.0,-86.33,,-86.33,,,-125.13,-125.13,,-138.9,-138.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,"1-(2,2-difluoropropoxy)-2,2-dimethylpropane",ethers_6,CDCl3,FC(F)(F)COCC(F)(F)F,,0.0,-74.62,,-74.62,-74.62,,,,,-74.62,-74.62,-74.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,"ethyl-1,1,2,2-tetrafluoroethyl ether",ethers_7,CDCl3,CCOC(F)(F)C(F)F,,0.0,,,,,-91.59,-91.59,,-136.88,-136.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,heptafluoropropyl methyl ether,ethers_8,CDCl3,COC(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,-89.59,-89.59,,-129.68,-129.68,,-81.76,-81.76,-81.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,"1,1,2,2-tetrafluoro-1-methoxyethane",ethers_9,CDCl3,COC(F)(F)C(F)F,,0.0,,,,-125.54,-125.54,,-140.01,-140.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyfluorinated ethers,True,"n-butyl-1,1,2,2-tetrafluoroethyl ether",ethers_10,CDCl3,CCCCOC(F)(F)C(F)F,,0.0,,,,,,,-91.37,-91.37,,-136.6,-136.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,"2-nitro-a,a,a-trifluorotoluene",aromatics_1,CDCl3,O=[N+](O)c1ccccc1C(F)(F)F,,1.0,,,,,,,,,,,-60.02,-60.02,-60.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,"3,5-bis(trifluoromethyl)aniline",aromatics_2,CDCl3,Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,,1.0,,,,,,-63.52,-63.52,-63.52,,,,-63.52,-63.52,-63.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,"3,5-bis(trifluoromethyl)phenyl hydrazine",aromatics_3,CDCl3,NNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,,1.0,,,,,,,-63.42,-63.42,-63.42,,,,-63.42,-63.42,-63.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,3-(trifluoromethyl)aniline,aromatics_4,CDCl3,Nc1cccc(C(F)(F)F)c1,,1.0,,,,,,,,-62.87,-62.87,-62.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,4-(trifluoromethyl)aniline,aromatics_5,CDCl3,Nc1ccc(C(F)(F)F)cc1,,1.0,,,,,,,-61.33,-61.33,-61.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,N-[4-(trifluoromethoxy)phenyl]acetamide,aromatics_6,CDCl3,CC(=O)Nc1ccc(OC(F)(F)F)cc1,,1.0,,,,,,,,,,,-58.37,-58.37,-58.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,4-chlorobenzotrifluoride,aromatics_7,CDCl3,FC(F)(F)c1ccc(Cl)cc1,,1.0,-62.58,,-62.58,-62.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,"4-[1,1,1,3,3,3-hexafluoro-2-(4-hydroxyphenyl)propan-2-yl]phenol",aromatics_8,CDCl3,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,,1.0,,,,,,,,,,,,,,,-64.44,-64.44,-64.44,,-64.44,-64.44,-64.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,"a,a,a-trifluoro-m-cresol",aromatics_9,CDCl3,Oc1cccc(C(F)(F)F)c1,,1.0,,,,,,,,-63.84,-63.84,-63.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,2-(trifluoromethyl)benzoic acid,aromatics_10,CDCl3,O=C(O)c1ccccc1C(F)(F)F,,1.0,,,,,,,,,,,-59.38,-59.38,-59.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,4-(trifluoromethyl)benzoic acid,aromatics_11,CDCl3,O=C(O)c1ccc(C(F)(F)F)cc1,,1.0,,,,,,,,,-63.19,-63.19,-63.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,"1,4-difluorobenzene",aromatics_12,CDCl3,Fc1ccc(F)cc1,,1.0,-119.85,,,,,-119.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,"1,2,3-trifluorobenzene",aromatics_13,CDCl3,Fc1cccc(F)c1F,,1.0,-135.16,,,,,,-135.16,,-161.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,"1,2,4-trifluorobenzene",aromatics_14,CDCl3,Fc1ccc(F)c(F)c1,,1.0,-115.64,,,,,-133.49,,-143.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,"2,3,4,5,6-pentafluoroaniline",aromatics_15,CDCl3,Nc1c(F)c(F)c(F)c(F)c1F,,1.0,,,,-162.49,,-165.34,,-173.95,,-165.34,,-162.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,"2,3,4,5,6-pentafluorobenzoic acid",aromatics_16,CDCl3,O=C(O)c1c(F)c(F)c(F)c(F)c1F,,1.0,,,,,,-138.87,,-161.22,,-150.09,,-161.22,,-138.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,pentafluorobenzene,aromatics_17,CDCl3,Fc1cc(F)c(F)c(F)c1F,,1.0,-138.56,,,,-138.56,,-162.05,,-153.68,,-162.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,pentafluorophenol,aromatics_18,CDCl3,Oc1c(F)c(F)c(F)c(F)c1F,,1.0,,,,-163.05,,-165.02,,-169.87,,-165.02,,-163.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,decafluorobiphenyl,aromatics_19,CDCl3,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,,1.0,-150.0,,,-160.53,,-137.57,,,,-137.57,,-160.53,,-150.0,,-160.53,,-137.57,,-137.57,,-160.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fluorinated aromatics,True,octafluoronapthalene,aromatics_20,CDCl3,Fc1c(F)c(F)c2c(F)c(F)c(F)c(F)c2c1F,,1.0,-145.29,,,-145.29,,-153.86,,,-153.86,,-145.29,,-145.29,,-153.86,,,-153.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other fluorinated compounds,True,"bis(3,3,4,4,5,5,6,6,6-nonafluorohexyl) hydrogen phosphate",other_1,DMSO-d6,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,,,-113.97,-113.97,,-124.66,-124.66,,-126.26,-126.26,,-81.17,-81.17,-81.17,,,,,-113.97,-113.97,,-124.66,-124.66,,-126.26,-126.26,,-81.17,-81.17,-81.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other fluorinated compounds,True,"bis(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-heptadecafluorodecyl) hydrogen phosphate",other_2,DMSO-d6,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,,,-113.85,-113.85,,-121.84,-121.84,,-122.04,-122.04,,-122.04,-122.04,,-122.83,-122.83,,-123.76,-123.76,,-126.23,-126.23,,-80.94,-80.94,-80.94,,,,,-113.85,-113.85,,-121.84,-121.84,,-122.04,-122.04,,-122.04,-122.04,,-122.83,-122.83,,-123.76,-123.76,,-126.23,-126.23,,-80.94,-80.94,-80.94,,,,,,,,,,,,
Other fluorinated compounds,True,"Bis(3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-henicosafluorododecyl) hydrogen phosphate",other_3,DMSO-d6,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,,,-113.35,-113.35,,-121.64,-121.64,,-121.64,-121.64,,-121.64,-121.64,,-121.64,-121.64,,-121.64,-121.64,,-122.54,-122.54,,-123.44,-123.44,,-125.93,-125.93,,-80.56,-80.56,-80.56,,,,,-113.35,-113.35,,-121.64,-121.64,,-121.64,-121.64,,-121.64,-121.64,,-121.64,-121.64,,-121.64,-121.64,,-122.54,-122.54,,-123.44,-123.44,,-125.93,-125.93,,-80.56,-80.56,-80.56
Other fluorinated compounds,True,"1,1,2,2,3,3,4,4,4-Nonafluoro-N,N-bis(nonafluorobutyl)butan-1-amine",other_4,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,-80.61,,-80.61,-80.61,,-126.5,-126.5,,-118.47,-118.47,,-84.1,-84.1,,,-84.1,-84.1,,-118.47,-118.47,,-126.5,-126.5,,-80.61,-80.61,-80.61,,-84.1,-84.1,,-118.47,-118.47,,-126.5,-126.5,,-80.61,-80.61,-80.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other fluorinated compounds,True,"1,1,2,2,3,3,4,4,5,5,5-Undecafluoro-N,N-bis(undecafluoropentyl)pentan-1-amine",other_5,CDCl3,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,-83.19,,-83.19,-83.19,,-127.56,-127.56,,-124.4,-124.4,,-118.89,-118.89,,-85.03,-85.03,,,-85.03,-85.03,,-118.89,-118.89,,-124.4,-124.4,,-127.56,-127.56,,-83.19,-83.19,-83.19,,-85.03,-85.03,,-118.89,-118.89,,-124.4,-124.4,,-127.56,-127.56,,-83.19,-83.19,-83.19,,,,,,,,,,,,,,,,,,,,,,
Other fluorinated compounds,True,methyl heptafluorobutyrate,other_6,CDCl3,COC(=O)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,`,,,-119.44,-119.44,,-127.2,-127.2,,-80.99,-80.99,-80.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other fluorinated compounds,True,methyl perfluorohexanoate,other_7,CDCl3,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,,-118.54,-118.54,,-122.72,-122.72,,-122.96,-122.96,,-126.28,-126.28,,-81.01,-81.01,-81.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other fluorinated compounds,True,2-(perfluoro-n-hexyl)acetaldehyde,other_8,CD3OD,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,,,,-111.1,-111.1,,-121.3,-121.3,,-122.27,-122.27,,-122.27,-122.27,,-125.45,-125.45,,-80.0,-80.0,-80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
